# Setpoints,Voltages
1.012000000000000000e+03,7.986910500000000690e-01
1.013000000000000000e+03,7.994354500000000474e-01
1.014000000000000000e+03,8.002427000000000845e-01
1.015000000000000000e+03,8.010588499999998779e-01
1.016000000000000000e+03,8.018316500000001179e-01
1.017000000000000000e+03,8.027217999999999298e-01
1.018000000000000000e+03,8.035074500000000119e-01
1.019000000000000000e+03,8.043772499999997105e-01
1.020000000000000000e+03,8.051306500000000588e-01
1.021000000000000000e+03,8.058905499999999833e-01
1.022000000000000000e+03,8.067273500000000652e-01
1.023000000000000000e+03,8.075010000000000243e-01
1.024000000000000000e+03,8.083402000000001753e-01
1.025000000000000000e+03,8.092407999999998713e-01
1.026000000000000000e+03,8.099535500000000221e-01
1.027000000000000000e+03,8.107978499999999311e-01
1.028000000000000000e+03,8.115343999999999891e-01
1.029000000000000000e+03,8.123903000000000096e-01
1.030000000000000000e+03,8.131794500000000259e-01
1.031000000000000000e+03,8.139008000000000909e-01
1.032000000000000000e+03,8.147565500000000238e-01
1.033000000000000000e+03,8.155750499999999681e-01
1.034000000000000000e+03,8.163185000000000580e-01
1.035000000000000000e+03,8.171550499999999939e-01
1.036000000000000000e+03,8.179975999999999914e-01
1.037000000000000000e+03,8.188208500000000445e-01
1.038000000000000000e+03,8.195305499999999688e-01
1.039000000000000000e+03,8.203310999999999797e-01
1.040000000000000000e+03,8.210516999999999399e-01
1.041000000000000000e+03,8.218167000000000666e-01
1.042000000000000000e+03,8.225548999999998667e-01
1.043000000000000000e+03,8.232890499999999667e-01
1.044000000000000000e+03,8.240882000000000485e-01
1.045000000000000000e+03,8.248756500000000713e-01
1.046000000000000000e+03,8.256674000000000513e-01
1.047000000000000000e+03,8.264319500000001373e-01
1.048000000000000000e+03,8.273441000000000267e-01
1.049000000000000000e+03,8.281109000000000941e-01
1.050000000000000000e+03,8.289321499999999787e-01
1.051000000000000000e+03,8.296787500000000204e-01
1.052000000000000000e+03,8.303907499999999553e-01
1.053000000000000000e+03,8.313094000000000872e-01
1.054000000000000000e+03,8.320892499999998915e-01
1.055000000000000000e+03,8.328704500000000399e-01
1.056000000000000000e+03,8.337477999999999279e-01
1.057000000000000000e+03,8.345783500000001354e-01
1.058000000000000000e+03,8.353737000000001078e-01
1.059000000000000000e+03,8.360963000000000145e-01
1.060000000000000000e+03,8.368780499999999289e-01
1.061000000000000000e+03,8.377029000000000281e-01
1.062000000000000000e+03,8.384609500000002047e-01
1.063000000000000000e+03,8.392812000000000605e-01
1.064000000000000000e+03,8.401796000000001374e-01
1.065000000000000000e+03,8.408930500000000308e-01
1.066000000000000000e+03,8.416717999999999700e-01
1.067000000000000000e+03,8.424784000000000717e-01
1.068000000000000000e+03,8.432914000000000243e-01
1.069000000000000000e+03,8.441214499999999399e-01
1.070000000000000000e+03,8.449035000000000295e-01
1.071000000000000000e+03,8.456755499999999426e-01
1.072000000000000000e+03,8.463977000000000306e-01
1.073000000000000000e+03,8.472602000000000189e-01
1.074000000000000000e+03,8.481112999999999014e-01
1.075000000000000000e+03,8.488147999999998694e-01
1.076000000000000000e+03,8.495877500000000859e-01
1.077000000000000000e+03,8.503431499999999366e-01
1.078000000000000000e+03,8.512160000000001947e-01
1.079000000000000000e+03,8.519401000000002000e-01
1.080000000000000000e+03,8.527829999999998467e-01
1.081000000000000000e+03,8.536499499999999907e-01
1.082000000000000000e+03,8.544135000000000479e-01
1.083000000000000000e+03,8.551398500000001457e-01
1.084000000000000000e+03,8.559582499999999206e-01
1.085000000000000000e+03,8.567047000000000967e-01
1.086000000000000000e+03,8.575165500000000440e-01
1.087000000000000000e+03,8.583629000000000397e-01
1.088000000000000000e+03,8.592540499999998804e-01
1.089000000000000000e+03,8.599819500000001060e-01
1.090000000000000000e+03,8.607933500000000127e-01
1.091000000000000000e+03,8.616583999999999355e-01
1.092000000000000000e+03,8.624377000000000848e-01
1.093000000000000000e+03,8.632160000000000943e-01
1.094000000000000000e+03,8.639672499999999644e-01
1.095000000000000000e+03,8.647886000000000184e-01
1.096000000000000000e+03,8.656197500000001321e-01
1.097000000000000000e+03,8.665532999999999708e-01
1.098000000000000000e+03,8.674101999999999091e-01
1.099000000000000000e+03,8.681851999999998792e-01
1.100000000000000000e+03,8.689344500000000249e-01
1.101000000000000000e+03,8.696803000000000727e-01
1.102000000000000000e+03,8.705170000000000963e-01
1.103000000000000000e+03,8.713065500000001240e-01
1.104000000000000000e+03,8.721775000000000500e-01
1.105000000000000000e+03,8.730285999999999325e-01
1.106000000000000000e+03,8.737376999999998395e-01
1.107000000000000000e+03,8.745720000000000161e-01
1.108000000000000000e+03,8.753863499999999798e-01
1.109000000000000000e+03,8.761886500000001243e-01
1.110000000000000000e+03,8.770656500000001410e-01
1.111000000000000000e+03,8.779316499999998413e-01
1.112000000000000000e+03,8.786543999999999466e-01
1.113000000000000000e+03,8.795064500000000507e-01
1.114000000000000000e+03,8.802528499999999756e-01
1.115000000000000000e+03,8.811679999999999513e-01
1.116000000000000000e+03,8.818275999999999337e-01
1.117000000000000000e+03,8.827059500000002945e-01
1.118000000000000000e+03,8.833753500000000036e-01
1.119000000000000000e+03,8.843227500000001573e-01
1.120000000000000000e+03,8.850801500000000654e-01
1.121000000000000000e+03,8.858560500000001170e-01
1.122000000000000000e+03,8.866545500000000413e-01
1.123000000000000000e+03,8.875497500000000262e-01
1.124000000000000000e+03,8.881690000000000973e-01
1.125000000000000000e+03,8.890066500000000094e-01
1.126000000000000000e+03,8.899255499999998431e-01
1.127000000000000000e+03,8.906672499999999104e-01
1.128000000000000000e+03,8.914545999999999859e-01
1.129000000000000000e+03,8.922411999999999566e-01
1.130000000000000000e+03,8.932271500000000808e-01
1.131000000000000000e+03,8.940430499999999503e-01
1.132000000000000000e+03,8.947924999999997686e-01
1.133000000000000000e+03,8.955983499999998765e-01
1.134000000000000000e+03,8.963099000000001038e-01
1.135000000000000000e+03,8.970067000000000457e-01
1.136000000000000000e+03,8.979328500000001156e-01
1.137000000000000000e+03,8.987467000000000095e-01
1.138000000000000000e+03,8.995132000000000128e-01
1.139000000000000000e+03,9.003267999999999827e-01
1.140000000000000000e+03,9.011525499999999411e-01
1.141000000000000000e+03,9.018549000000000149e-01
1.142000000000000000e+03,9.026471999999999829e-01
1.143000000000000000e+03,9.033687999999997498e-01
1.144000000000000000e+03,9.043135000000001034e-01
1.145000000000000000e+03,9.051312000000001357e-01
1.146000000000000000e+03,9.059380999999999684e-01
1.147000000000000000e+03,9.067205000000001514e-01
1.148000000000000000e+03,9.076431499999999541e-01
1.149000000000000000e+03,9.084015500000001131e-01
1.150000000000000000e+03,9.092329999999998469e-01
1.151000000000000000e+03,9.101198500000000635e-01
1.152000000000000000e+03,9.109511999999998499e-01
1.153000000000000000e+03,9.117391500000000537e-01
1.154000000000000000e+03,9.125443500000001151e-01
1.155000000000000000e+03,9.131660500000000624e-01
1.156000000000000000e+03,9.139751000000000403e-01
1.157000000000000000e+03,9.147174500000000430e-01
1.158000000000000000e+03,9.155018000000000322e-01
1.159000000000000000e+03,9.163208500000001866e-01
1.160000000000000000e+03,9.170357999999998455e-01
1.161000000000000000e+03,9.178543500000000410e-01
1.162000000000000000e+03,9.186586499999999100e-01
1.163000000000000000e+03,9.195252499999998497e-01
1.164000000000000000e+03,9.202694999999998515e-01
1.165000000000000000e+03,9.209680499999999270e-01
1.166000000000000000e+03,9.217389000000000276e-01
1.167000000000000000e+03,9.225590000000002400e-01
1.168000000000000000e+03,9.232981000000000105e-01
1.169000000000000000e+03,9.240949499999999706e-01
1.170000000000000000e+03,9.248495999999999384e-01
1.171000000000000000e+03,9.256458499999998812e-01
1.172000000000000000e+03,9.265151000000001469e-01
1.173000000000000000e+03,9.274112999999999385e-01
1.174000000000000000e+03,9.280720999999998444e-01
1.175000000000000000e+03,9.288907999999999054e-01
1.176000000000000000e+03,9.296432499999998100e-01
1.177000000000000000e+03,9.302947000000001410e-01
1.178000000000000000e+03,9.311644000000001142e-01
1.179000000000000000e+03,9.318279499999999604e-01
1.180000000000000000e+03,9.327137999999999263e-01
1.181000000000000000e+03,9.335432999999999648e-01
1.182000000000000000e+03,9.343519499999999312e-01
1.183000000000000000e+03,9.351471499999999271e-01
1.184000000000000000e+03,9.359115499999998145e-01
1.185000000000000000e+03,9.367215500000000139e-01
1.186000000000000000e+03,9.374843499999998553e-01
1.187000000000000000e+03,9.382699500000001303e-01
1.188000000000000000e+03,9.390867999999998883e-01
1.189000000000000000e+03,9.398836999999999886e-01
1.190000000000000000e+03,9.406413999999999609e-01
1.191000000000000000e+03,9.413968999999999809e-01
1.192000000000000000e+03,9.421178999999998416e-01
1.193000000000000000e+03,9.428770499999998833e-01
1.194000000000000000e+03,9.436418999999999224e-01
1.195000000000000000e+03,9.443767499999999870e-01
1.196000000000000000e+03,9.453093499999999372e-01
1.197000000000000000e+03,9.459340999999999999e-01
1.198000000000000000e+03,9.468688499999998731e-01
1.199000000000000000e+03,9.476544000000000079e-01
1.200000000000000000e+03,9.484535999999998968e-01
1.201000000000000000e+03,9.491945999999999994e-01
1.202000000000000000e+03,9.500282500000002406e-01
1.203000000000000000e+03,9.507761000000002349e-01
1.204000000000000000e+03,9.515330000000000732e-01
1.205000000000000000e+03,9.523412499999999170e-01
1.206000000000000000e+03,9.530805000000001082e-01
1.207000000000000000e+03,9.537864500000001744e-01
1.208000000000000000e+03,9.546413499999999441e-01
1.209000000000000000e+03,9.554817000000002114e-01
1.210000000000000000e+03,9.561717499999999870e-01
1.211000000000000000e+03,9.569171499999999941e-01
1.212000000000000000e+03,9.578384000000002008e-01
1.213000000000000000e+03,9.586720000000001907e-01
1.214000000000000000e+03,9.593315499999999219e-01
1.215000000000000000e+03,9.601144500000000637e-01
1.216000000000000000e+03,9.609976500000000366e-01
1.217000000000000000e+03,9.616490499999998942e-01
1.218000000000000000e+03,9.625654500000001557e-01
1.219000000000000000e+03,9.633006500000000916e-01
1.220000000000000000e+03,9.640260499999999677e-01
1.221000000000000000e+03,9.648707499999998882e-01
1.222000000000000000e+03,9.656268999999999547e-01
1.223000000000000000e+03,9.665429500000002339e-01
1.224000000000000000e+03,9.672411500000002160e-01
1.225000000000000000e+03,9.679291500000000159e-01
1.226000000000000000e+03,9.688989999999998437e-01
1.227000000000000000e+03,9.695744999999998948e-01
1.228000000000000000e+03,9.703179500000000957e-01
1.229000000000000000e+03,9.711000000000000743e-01
1.230000000000000000e+03,9.718291000000001123e-01
1.231000000000000000e+03,9.726865000000002315e-01
1.232000000000000000e+03,9.735726499999998174e-01
1.233000000000000000e+03,9.743062000000000111e-01
1.234000000000000000e+03,9.750821500000000919e-01
1.235000000000000000e+03,9.758867499999996920e-01
1.236000000000000000e+03,9.766460499999999323e-01
1.237000000000000000e+03,9.774805499999998926e-01
1.238000000000000000e+03,9.782125500000000695e-01
1.239000000000000000e+03,9.789393499999998749e-01
1.240000000000000000e+03,9.797469000000000872e-01
1.241000000000000000e+03,9.805667999999998496e-01
1.242000000000000000e+03,9.814447999999998951e-01
1.243000000000000000e+03,9.821632000000001250e-01
1.244000000000000000e+03,9.829271500000000827e-01
1.245000000000000000e+03,9.836780999999999997e-01
1.246000000000000000e+03,9.845519499999998425e-01
1.247000000000000000e+03,9.853120500000001059e-01
1.248000000000000000e+03,9.860953999999999553e-01
1.249000000000000000e+03,9.868364499999999762e-01
1.250000000000000000e+03,9.876792500000000086e-01
1.251000000000000000e+03,9.885208500000002285e-01
1.252000000000000000e+03,9.892100499999999519e-01
1.253000000000000000e+03,9.900609500000001617e-01
1.254000000000000000e+03,9.907662999999999887e-01
1.255000000000000000e+03,9.915446500000001384e-01
1.256000000000000000e+03,9.923874000000001416e-01
1.257000000000000000e+03,9.932001500000000593e-01
1.258000000000000000e+03,9.938711000000000073e-01
1.259000000000000000e+03,9.948130000000000583e-01
1.260000000000000000e+03,9.955779999999998520e-01
1.261000000000000000e+03,9.963651500000001437e-01
1.262000000000000000e+03,9.972076499999997790e-01
1.263000000000000000e+03,9.979182000000001995e-01
1.264000000000000000e+03,9.987235000000002083e-01
1.265000000000000000e+03,9.994905000000002815e-01
1.266000000000000000e+03,1.000118500000000132e+00
1.267000000000000000e+03,1.000992500000000174e+00
1.268000000000000000e+03,1.001700499999999883e+00
1.269000000000000000e+03,1.002394999999999925e+00
1.270000000000000000e+03,1.003223000000000198e+00
1.271000000000000000e+03,1.003980999999999790e+00
1.272000000000000000e+03,1.004726000000000008e+00
1.273000000000000000e+03,1.005486500000000172e+00
1.274000000000000000e+03,1.006358500000000156e+00
1.275000000000000000e+03,1.007095500000000143e+00
1.276000000000000000e+03,1.008010999999999990e+00
1.277000000000000000e+03,1.008729499999999835e+00
1.278000000000000000e+03,1.009495000000000031e+00
1.279000000000000000e+03,1.010288500000000145e+00
1.280000000000000000e+03,1.011103500000000155e+00
1.281000000000000000e+03,1.011950000000000127e+00
1.282000000000000000e+03,1.012676500000000201e+00
1.283000000000000000e+03,1.013581499999999913e+00
1.284000000000000000e+03,1.014301999999999815e+00
1.285000000000000000e+03,1.015103000000000089e+00
1.286000000000000000e+03,1.015773999999999955e+00
1.287000000000000000e+03,1.016605499999999829e+00
1.288000000000000000e+03,1.017450500000000035e+00
1.289000000000000000e+03,1.018312000000000106e+00
1.290000000000000000e+03,1.019051000000000151e+00
1.291000000000000000e+03,1.019843499999999903e+00
1.292000000000000000e+03,1.020753999999999939e+00
1.293000000000000000e+03,1.021615499999999788e+00
1.294000000000000000e+03,1.022301000000000126e+00
1.295000000000000000e+03,1.023101999999999956e+00
1.296000000000000000e+03,1.023830999999999936e+00
1.297000000000000000e+03,1.024526999999999743e+00
1.298000000000000000e+03,1.025267499999999998e+00
1.299000000000000000e+03,1.026038000000000006e+00
1.300000000000000000e+03,1.026857499999999979e+00
1.301000000000000000e+03,1.027699500000000210e+00
1.302000000000000000e+03,1.028430499999999803e+00
1.303000000000000000e+03,1.029176000000000091e+00
1.304000000000000000e+03,1.030070999999999959e+00
1.305000000000000000e+03,1.030836000000000086e+00
1.306000000000000000e+03,1.031636500000000289e+00
1.307000000000000000e+03,1.032348499999999891e+00
1.308000000000000000e+03,1.033215000000000217e+00
1.309000000000000000e+03,1.034079500000000040e+00
1.310000000000000000e+03,1.034884500000000207e+00
1.311000000000000000e+03,1.035660499999999873e+00
1.312000000000000000e+03,1.036394500000000329e+00
1.313000000000000000e+03,1.037209499999999895e+00
1.314000000000000000e+03,1.038044999999999884e+00
1.315000000000000000e+03,1.038795500000000205e+00
1.316000000000000000e+03,1.039706999999999937e+00
1.317000000000000000e+03,1.040361499999999939e+00
1.318000000000000000e+03,1.041247500000000104e+00
1.319000000000000000e+03,1.041940500000000380e+00
1.320000000000000000e+03,1.042821999999999916e+00
1.321000000000000000e+03,1.043487000000000053e+00
1.322000000000000000e+03,1.044460499999999792e+00
1.323000000000000000e+03,1.045153500000000069e+00
1.324000000000000000e+03,1.045928000000000191e+00
1.325000000000000000e+03,1.046739499999999712e+00
1.326000000000000000e+03,1.047443000000000124e+00
1.327000000000000000e+03,1.048256999999999994e+00
1.328000000000000000e+03,1.049060000000000104e+00
1.329000000000000000e+03,1.049896499999999788e+00
1.330000000000000000e+03,1.050699499999999897e+00
1.331000000000000000e+03,1.051423999999999914e+00
1.332000000000000000e+03,1.052144999999999886e+00
1.333000000000000000e+03,1.053058999999999967e+00
1.334000000000000000e+03,1.053735000000000088e+00
1.335000000000000000e+03,1.054625999999999841e+00
1.336000000000000000e+03,1.055432000000000148e+00
1.337000000000000000e+03,1.056232000000000060e+00
1.338000000000000000e+03,1.057012999999999980e+00
1.339000000000000000e+03,1.057783499999999988e+00
1.340000000000000000e+03,1.058567999999999731e+00
1.341000000000000000e+03,1.059353500000000059e+00
1.342000000000000000e+03,1.060160499999999839e+00
1.343000000000000000e+03,1.060898999999999814e+00
1.344000000000000000e+03,1.061869499999999800e+00
1.345000000000000000e+03,1.062714999999999854e+00
1.346000000000000000e+03,1.063564500000000024e+00
1.347000000000000000e+03,1.064227999999999730e+00
1.348000000000000000e+03,1.064983499999999861e+00
1.349000000000000000e+03,1.065869500000000025e+00
1.350000000000000000e+03,1.066578500000000096e+00
1.351000000000000000e+03,1.067439999999999944e+00
1.352000000000000000e+03,1.068258999999999848e+00
1.353000000000000000e+03,1.069131000000000054e+00
1.354000000000000000e+03,1.069881500000000152e+00
1.355000000000000000e+03,1.070619500000000057e+00
1.356000000000000000e+03,1.071483500000000255e+00
1.357000000000000000e+03,1.072214000000000222e+00
1.358000000000000000e+03,1.073066999999999993e+00
1.359000000000000000e+03,1.073928500000000286e+00
1.360000000000000000e+03,1.074654999999999916e+00
1.361000000000000000e+03,1.075391500000000056e+00
1.362000000000000000e+03,1.076298000000000199e+00
1.363000000000000000e+03,1.076998500000000192e+00
1.364000000000000000e+03,1.077763999999999944e+00
1.365000000000000000e+03,1.078556999999999766e+00
1.366000000000000000e+03,1.079381000000000146e+00
1.367000000000000000e+03,1.080184500000000103e+00
1.368000000000000000e+03,1.081114499999999978e+00
1.369000000000000000e+03,1.081865500000000146e+00
1.370000000000000000e+03,1.082610499999999920e+00
1.371000000000000000e+03,1.083352000000000093e+00
1.372000000000000000e+03,1.084146999999999972e+00
1.373000000000000000e+03,1.085110500000000089e+00
1.374000000000000000e+03,1.085760499999999906e+00
1.375000000000000000e+03,1.086561000000000110e+00
1.376000000000000000e+03,1.087283500000000291e+00
1.377000000000000000e+03,1.088132499999999947e+00
1.378000000000000000e+03,1.089073000000000180e+00
1.379000000000000000e+03,1.089685500000000307e+00
1.380000000000000000e+03,1.090552999999999884e+00
1.381000000000000000e+03,1.091426499999999855e+00
1.382000000000000000e+03,1.092187000000000019e+00
1.383000000000000000e+03,1.093003500000000017e+00
1.384000000000000000e+03,1.093805499999999986e+00
1.385000000000000000e+03,1.094497499999999901e+00
1.386000000000000000e+03,1.095385999999999971e+00
1.387000000000000000e+03,1.096140499999999962e+00
1.388000000000000000e+03,1.096956000000000042e+00
1.389000000000000000e+03,1.097768500000000147e+00
1.390000000000000000e+03,1.098651999999999962e+00
1.391000000000000000e+03,1.099482000000000292e+00
1.392000000000000000e+03,1.100121500000000196e+00
1.393000000000000000e+03,1.100886500000000101e+00
1.394000000000000000e+03,1.101744999999999974e+00
1.395000000000000000e+03,1.102481999999999962e+00
1.396000000000000000e+03,1.103314000000000128e+00
1.397000000000000000e+03,1.104080499999999798e+00
1.398000000000000000e+03,1.104918499999999915e+00
1.399000000000000000e+03,1.105712000000000028e+00
1.400000000000000000e+03,1.106368500000000088e+00
1.401000000000000000e+03,1.107216500000000048e+00
1.402000000000000000e+03,1.108170500000000169e+00
1.403000000000000000e+03,1.108859000000000261e+00
1.404000000000000000e+03,1.109656999999999893e+00
1.405000000000000000e+03,1.110496499999999997e+00
1.406000000000000000e+03,1.111299999999999955e+00
1.407000000000000000e+03,1.112145500000000009e+00
1.408000000000000000e+03,1.112882499999999997e+00
1.409000000000000000e+03,1.113680000000000003e+00
1.410000000000000000e+03,1.114570999999999756e+00
1.411000000000000000e+03,1.115260500000000210e+00
1.412000000000000000e+03,1.116042500000000048e+00
1.413000000000000000e+03,1.116830500000000059e+00
1.414000000000000000e+03,1.117703499999999961e+00
1.415000000000000000e+03,1.118526999999999827e+00
1.416000000000000000e+03,1.119395000000000140e+00
1.417000000000000000e+03,1.120122999999999980e+00
1.418000000000000000e+03,1.120921500000000126e+00
1.419000000000000000e+03,1.121827999999999825e+00
1.420000000000000000e+03,1.122543500000000138e+00
1.421000000000000000e+03,1.123329999999999940e+00
1.422000000000000000e+03,1.123983500000000024e+00
1.423000000000000000e+03,1.124831500000000206e+00
1.424000000000000000e+03,1.125603499999999979e+00
1.425000000000000000e+03,1.126476999999999951e+00
1.426000000000000000e+03,1.127216500000000066e+00
1.427000000000000000e+03,1.127966500000000094e+00
1.428000000000000000e+03,1.128807499999999964e+00
1.429000000000000000e+03,1.129621999999999904e+00
1.430000000000000000e+03,1.130322500000000119e+00
1.431000000000000000e+03,1.131208499999999839e+00
1.432000000000000000e+03,1.132054499999999964e+00
1.433000000000000000e+03,1.132762499999999894e+00
1.434000000000000000e+03,1.133655000000000301e+00
1.435000000000000000e+03,1.134297499999999959e+00
1.436000000000000000e+03,1.135174499999999975e+00
1.437000000000000000e+03,1.136029000000000178e+00
1.438000000000000000e+03,1.136802500000000160e+00
1.439000000000000000e+03,1.137546499999999794e+00
1.440000000000000000e+03,1.138326500000000019e+00
1.441000000000000000e+03,1.139132000000000033e+00
1.442000000000000000e+03,1.140053999999999901e+00
1.443000000000000000e+03,1.140906499999999824e+00
1.444000000000000000e+03,1.141490499999999964e+00
1.445000000000000000e+03,1.142364999999999853e+00
1.446000000000000000e+03,1.143094499999999902e+00
1.447000000000000000e+03,1.143920499999999896e+00
1.448000000000000000e+03,1.144642500000000007e+00
1.449000000000000000e+03,1.145440000000000014e+00
1.450000000000000000e+03,1.146263999999999950e+00
1.451000000000000000e+03,1.147091499999999931e+00
1.452000000000000000e+03,1.147881000000000373e+00
1.453000000000000000e+03,1.148632000000000097e+00
1.454000000000000000e+03,1.149433000000000149e+00
1.455000000000000000e+03,1.150187999999999988e+00
1.456000000000000000e+03,1.151156999999999986e+00
1.457000000000000000e+03,1.151924499999999796e+00
1.458000000000000000e+03,1.152695499999999873e+00
1.459000000000000000e+03,1.153547000000000100e+00
1.460000000000000000e+03,1.154247500000000093e+00
1.461000000000000000e+03,1.155157500000000059e+00
1.462000000000000000e+03,1.155880000000000241e+00
1.463000000000000000e+03,1.156715500000000008e+00
1.464000000000000000e+03,1.157521999999999940e+00
1.465000000000000000e+03,1.158363999999999949e+00
1.466000000000000000e+03,1.159214500000000037e+00
1.467000000000000000e+03,1.160000000000000142e+00
1.468000000000000000e+03,1.160678499999999946e+00
1.469000000000000000e+03,1.161466499999999957e+00
1.470000000000000000e+03,1.162361499999999825e+00
1.471000000000000000e+03,1.163049999999999917e+00
1.472000000000000000e+03,1.163777000000000061e+00
1.473000000000000000e+03,1.164710499999999982e+00
1.474000000000000000e+03,1.165483000000000269e+00
1.475000000000000000e+03,1.166272999999999893e+00
1.476000000000000000e+03,1.167141499999999832e+00
1.477000000000000000e+03,1.168008500000000005e+00
1.478000000000000000e+03,1.168800500000000131e+00
1.479000000000000000e+03,1.169589500000000060e+00
1.480000000000000000e+03,1.170362499999999972e+00
1.481000000000000000e+03,1.171208000000000027e+00
1.482000000000000000e+03,1.171956499999999846e+00
1.483000000000000000e+03,1.172828500000000052e+00
1.484000000000000000e+03,1.173613500000000087e+00
1.485000000000000000e+03,1.174414000000000069e+00
1.486000000000000000e+03,1.175174500000000233e+00
1.487000000000000000e+03,1.176043500000000019e+00
1.488000000000000000e+03,1.176831500000000030e+00
1.489000000000000000e+03,1.177555999999999825e+00
1.490000000000000000e+03,1.178500999999999799e+00
1.491000000000000000e+03,1.179190499999999586e+00
1.492000000000000000e+03,1.180066499999999907e+00
1.493000000000000000e+03,1.180836500000000067e+00
1.494000000000000000e+03,1.181560499999999791e+00
1.495000000000000000e+03,1.182305500000000009e+00
1.496000000000000000e+03,1.183151000000000064e+00
1.497000000000000000e+03,1.183973000000000164e+00
1.498000000000000000e+03,1.184838999999999976e+00
1.499000000000000000e+03,1.185614999999999863e+00
1.500000000000000000e+03,1.186368499999999937e+00
1.501000000000000000e+03,1.187216500000000119e+00
1.502000000000000000e+03,1.188052499999999956e+00
1.503000000000000000e+03,1.188803000000000276e+00
1.504000000000000000e+03,1.189697499999999852e+00
1.505000000000000000e+03,1.190524499999999986e+00
1.506000000000000000e+03,1.191327499999999873e+00
1.507000000000000000e+03,1.192157999999999829e+00
1.508000000000000000e+03,1.192862000000000089e+00
1.509000000000000000e+03,1.193622499999999809e+00
1.510000000000000000e+03,1.194297999999999860e+00
1.511000000000000000e+03,1.195191499999999962e+00
1.512000000000000000e+03,1.195989500000000039e+00
1.513000000000000000e+03,1.196900000000000075e+00
1.514000000000000000e+03,1.197688500000000156e+00
1.515000000000000000e+03,1.198485999999999940e+00
1.516000000000000000e+03,1.199202000000000101e+00
1.517000000000000000e+03,1.199991499999999878e+00
1.518000000000000000e+03,1.200794500000000209e+00
1.519000000000000000e+03,1.201649500000000037e+00
1.520000000000000000e+03,1.202358999999999956e+00
1.521000000000000000e+03,1.203154000000000057e+00
1.522000000000000000e+03,1.203849999999999865e+00
1.523000000000000000e+03,1.204786500000000204e+00
1.524000000000000000e+03,1.205561499999999953e+00
1.525000000000000000e+03,1.206447999999999965e+00
1.526000000000000000e+03,1.207095499999999877e+00
1.527000000000000000e+03,1.208070000000000199e+00
1.528000000000000000e+03,1.208869999999999889e+00
1.529000000000000000e+03,1.209782000000000135e+00
1.530000000000000000e+03,1.210425000000000306e+00
1.531000000000000000e+03,1.211352000000000206e+00
1.532000000000000000e+03,1.212229000000000001e+00
1.533000000000000000e+03,1.212863000000000024e+00
1.534000000000000000e+03,1.213608499999999868e+00
1.535000000000000000e+03,1.214401000000000064e+00
1.536000000000000000e+03,1.215378000000000069e+00
1.537000000000000000e+03,1.216141499999999986e+00
1.538000000000000000e+03,1.216882999999999937e+00
1.539000000000000000e+03,1.217658000000000129e+00
1.540000000000000000e+03,1.218453500000000300e+00
1.541000000000000000e+03,1.219225000000000225e+00
1.542000000000000000e+03,1.220042500000000141e+00
1.543000000000000000e+03,1.220930500000000141e+00
1.544000000000000000e+03,1.221689000000000025e+00
1.545000000000000000e+03,1.222471000000000085e+00
1.546000000000000000e+03,1.223397999999999985e+00
1.547000000000000000e+03,1.224221500000000074e+00
1.548000000000000000e+03,1.225090000000000234e+00
1.549000000000000000e+03,1.225832999999999950e+00
1.550000000000000000e+03,1.226542500000000091e+00
1.551000000000000000e+03,1.227418000000000120e+00
1.552000000000000000e+03,1.228280000000000260e+00
1.553000000000000000e+03,1.228964499999999793e+00
1.554000000000000000e+03,1.229673499999999864e+00
1.555000000000000000e+03,1.230472999999999928e+00
1.556000000000000000e+03,1.231262500000000149e+00
1.557000000000000000e+03,1.232020000000000115e+00
1.558000000000000000e+03,1.232794500000000015e+00
1.559000000000000000e+03,1.233645000000000103e+00
1.560000000000000000e+03,1.234480999999999939e+00
1.561000000000000000e+03,1.235268000000000033e+00
1.562000000000000000e+03,1.235943000000000014e+00
1.563000000000000000e+03,1.236723000000000017e+00
1.564000000000000000e+03,1.237692999999999932e+00
1.565000000000000000e+03,1.238546000000000147e+00
1.566000000000000000e+03,1.239311499999999899e+00
1.567000000000000000e+03,1.240108500000000058e+00
1.568000000000000000e+03,1.240870500000000209e+00
1.569000000000000000e+03,1.241697999999999968e+00
1.570000000000000000e+03,1.242551500000000253e+00
1.571000000000000000e+03,1.243265499999999912e+00
1.572000000000000000e+03,1.244037999999999977e+00
1.573000000000000000e+03,1.244941999999999993e+00
1.574000000000000000e+03,1.245640999999999998e+00
1.575000000000000000e+03,1.246632999999999880e+00
1.576000000000000000e+03,1.247455500000000050e+00
1.577000000000000000e+03,1.248239499999999946e+00
1.578000000000000000e+03,1.248930000000000096e+00
1.579000000000000000e+03,1.249606500000000064e+00
1.580000000000000000e+03,1.250572000000000017e+00
1.581000000000000000e+03,1.251354499999999703e+00
1.582000000000000000e+03,1.252098500000000225e+00
1.583000000000000000e+03,1.252875500000000031e+00
1.584000000000000000e+03,1.253769499999999981e+00
1.585000000000000000e+03,1.254473999999999867e+00
1.586000000000000000e+03,1.255344499999999863e+00
1.587000000000000000e+03,1.256052500000000016e+00
1.588000000000000000e+03,1.256933500000000148e+00
1.589000000000000000e+03,1.257621999999999796e+00
1.590000000000000000e+03,1.258552500000000185e+00
1.591000000000000000e+03,1.259248499999999771e+00
1.592000000000000000e+03,1.260142000000000095e+00
1.593000000000000000e+03,1.260801000000000061e+00
